vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,associated-interface,comment
CP03CASH2,Range_10.2.88.80-85,d9e02cca-573b-51e7-ed80-33d42660177c,iprange,10.2.88.80,10.2.88.85,,,,I.CASH.Trust2,PCCWT OMDC ORSYP Consoles
CP03CASH2,Net_10.65.85.0,d9f14460-573b-51e7-b575-58165828104a,,,,10.65.85.0 255.255.255.0,,,,
CP03CASH2,Host_10.63.142.210,da01bdea-573b-51e7-29f5-653b86442782,,,,10.63.142.210 255.255.255.255,,,E.NMC,TKO PIM Server
CP03CASH2,Host_10.163.143.210,da115142-573b-51e7-35a7-51d7adcb9bf2,,,,10.163.143.210 255.255.255.255,,,E.NMC,PCCWT PIM Server
CP03CASH2,Range_10.70.4.101-102,da22b7ac-573b-51e7-141c-f5266e1eb3f1,iprange,10.70.4.101,10.70.4.102,,,,I.SATWEB,
CP03CASH2,Range_10.70.5.101-102,da335594-573b-51e7-5ec5-b62d622a4571,iprange,10.70.5.101,10.70.5.102,,,,I.SATWEB,
CP03CASH2,Range_10.70.3.101-102,da446c44-573b-51e7-6747-c6651188bff9,iprange,10.70.3.101,10.70.3.102,,,,I.TOFAPP,
CP03CASH2,Net_10.65.25.0,da53faec-573b-51e7-ff66-e4955b90021c,,,,10.65.25.0 255.255.255.0,,,,OMD CTLFE MGT
CP03CASH2,Host_10.164.1.40,da65fc7e-573b-51e7-b319-16221d6422f6,,,,10.164.1.40 255.255.255.255,,,E.NMC,TKO somdman901
CP03CASH2,Host_10.2.88.86,da794a7c-573b-51e7-c844-4719ce026409,,,,10.2.88.86 255.255.255.255,,,I.CASH.Trust2,PCCWT somdmtp001
CP03CASH2,Net_10.70.2.0,a969732c-574e-51e7-a4b9-0368cfe17438,,,,10.70.2.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.70.3.0,bedb68b4-574e-51e7-5944-bd0267e0f36d,,,,10.70.3.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.70.5.0,d0665c06-574e-51e7-388d-751f41047ff7,,,,10.70.5.0 255.255.255.0,,,I.SATWEB,
CP03CASH2,Net_10.70.6.0,defc70f2-574e-51e7-b74e-7db514421101,,,,10.70.6.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.70.10.0,ec6acb9e-574e-51e7-db89-80925a3028ca,,,,10.70.10.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.2.88.0,4c6f9fd8-574f-51e7-a25f-59de77b7d247,,,,10.2.88.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Net_10.2.95.0,5912bd06-574f-51e7-84c3-82e332787527,,,,10.2.95.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Net_10.2.96.0,650f66c2-574f-51e7-d190-3eee2f4826ec,,,,10.2.96.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Net_10.70.12.0,889099ae-574f-51e7-0b5e-07529ff76f5d,,,,10.70.12.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.70.13.0,9539cd60-574f-51e7-da90-38d91a6684b6,,,,10.70.13.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.70.16.0,a36875ee-574f-51e7-865e-349938f6c09f,,,,10.70.16.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.68.25.0,3cce8fc2-5771-51e7-5180-94c585063616,,,,10.68.25.0 255.255.255.0,,,E.OMDD4,
CP03CASH2,Host_192.168.150.226,eccdc2c4-57e1-51e7-1685-7a06b636d0c7,,,,192.168.150.226 255.255.255.255,,,E.UCN,UCN
CP03CASH2,Host_192.168.188.226,ecde626e-57e1-51e7-507c-72b85742701e,,,,192.168.188.226 255.255.255.255,,,E.UCN,UCN
CP03CASH2,Host_192.168.150.225,ecf63a42-57e1-51e7-e2e7-08acea5a4556,,,,192.168.150.225 255.255.255.255,,,E.UCN,UCN
CP03CASH2,Host_192.168.188.225,ed06d99c-57e1-51e7-f334-ea33772ade22,,,,192.168.188.225 255.255.255.255,,,E.UCN,UCN
CP03CASH2,Host_192.168.150.230,ed178184-57e1-51e7-6d81-9f3f68100820,,,,192.168.150.230 255.255.255.255,,,E.UCN,UCN
CP03CASH2,Host_192.168.188.230,ed282c50-57e1-51e7-24b4-7a3c1dd45b54,,,,192.168.188.230 255.255.255.255,,,E.UCN,UCN
CP03CASH2,Net_10.91.25.0,ee865f2a-57e8-51e7-d86e-af39d0f67476,,,,10.91.25.0 255.255.255.0,,,I.OAdmAPP,
CP03CASH2,Host_10.164.1.26,4dfe60a0-57ef-51e7-5b37-f92ec40fa287,,,,10.164.1.26 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.164.130.26,62f5ce30-57ef-51e7-5cb0-87be0fb09de9,,,,10.164.130.26 255.255.255.255,,,E.NMC,
CP03CASH2,Net_192.168.150.0,50e384d4-57f0-51e7-508b-e421c833bf9b,,,,192.168.150.0 255.255.255.0,,,E.UCN,
CP03CASH2,Net_192.168.188.0,643b5dae-57f0-51e7-1fc7-5b0f8428d37f,,,,192.168.188.0 255.255.255.0,,,E.UCN,
CP03CASH2,Net_192.168.182.0,78ff08d0-57f0-51e7-e00d-8696e6bb5336,,,,192.168.182.0 255.255.255.0,,,E.UCN,
CP03CASH2,Net_192.168.166.0,8c3a4da6-57f0-51e7-38a7-a974f9308990,,,,192.168.166.0 255.255.255.0,,,E.UCN,
CP03CASH2,Net_192.168.93.0,9af3e050-57f0-51e7-c7c4-ab778a76adba,,,,192.168.93.0 255.255.255.0,,,E.UCN,
CP03CASH2,Net_192.168.187.0,bafe66c2-57f0-51e7-f6b2-3e75bf16af95,,,,192.168.187.0 255.255.255.0,,,E.UCN,
CP03CASH2,Host_192.168.150.94,ee30a438-57f0-51e7-38ae-cc011fc66a12,,,,192.168.150.94 255.255.255.255,,,E.UCN,
CP03CASH2,Range_10.70.3.72-73,64ba352e-57f1-51e7-dfc6-fbbf8269e11c,iprange,10.70.3.72,10.70.3.73,,,,I.TOFAPP,
CP03CASH2,Host_10.70.3.73,7468b568-57f1-51e7-e6e9-4987ff475e8e,,,,10.70.3.73 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Range_192.168.25.172-175,d021474e-57f1-51e7-3905-b166c7c45fd5,iprange,192.168.25.172,192.168.25.175,,,,E.UCN,
CP03CASH2,Net_10.91.22.0,1f4630c8-57f2-51e7-6d49-6ee77fcfb171,,,,10.91.22.0 255.255.255.0,,,I.OAdmWEB,
CP03CASH2,Host_192.168.224.6,1c3c131a-57f3-51e7-5cb6-bdb630d3fe28,,,,192.168.224.6 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.224.8,2a967180-57f3-51e7-1591-fda1162726b7,,,,192.168.224.8 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.188.82,4572f6f4-57f3-51e7-9036-3678e5e14aed,,,,192.168.188.82 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.190.249-251,b09ef766-57f3-51e7-4902-b05d989bc531,iprange,192.168.190.249,192.168.190.251,,,,E.UCN,
CP03CASH2,Range_10.2.95.35-36,cf0569ce-57f3-51e7-0a31-0e17a8b2b0f0,iprange,10.2.95.35,10.2.95.36,,,,I.CASH.Trust2,
CP03CASH2,Host_10.70.3.60,ea4f0758-57f3-51e7-56bd-9bcb4a9837fd,,,,10.70.3.60 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Host_192.168.25.87,0bdf1a52-57f4-51e7-fb8b-27ec640d72b7,,,,192.168.25.87 255.255.255.255,,,E.UCN,
CP03CASH2,Range_10.2.88.84-85,37237c26-57f4-51e7-d129-35d4f6317a77,iprange,10.2.88.84,10.2.88.85,,,,I.CASH.Trust2,
CP03CASH2,Host_192.168.150.223,59147308-57f4-51e7-4dc3-522485a7d7de,,,,192.168.150.223 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.224.38,6d3c922a-57f4-51e7-70a1-75e6020d1e30,,,,192.168.224.38 255.255.255.255,,,E.UCN,
CP03CASH2,Host_10.193.49.21,8be4aef6-57f4-51e7-9be9-5838b0501997,,,,10.193.49.21 255.255.255.255,,,E.UCN,
CP03CASH2,Net_192.168.198.0,ad3ccd2c-57f4-51e7-aca7-5fe6fe1b0d22,,,,192.168.198.0 255.255.255.0,,,E.UCN,
CP03CASH2,Range_192.168.150.96-97,d7ceb280-57f4-51e7-f219-9d1a867c8a0c,iprange,192.168.150.96,192.168.150.97,,,,E.UCN,
CP03CASH2,Host_192.168.176.81,fb0e0eb2-57f4-51e7-fadd-7af7adeafb18,,,,192.168.176.81 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.176.121,123cf47c-57f5-51e7-352e-5360241c7602,,,,192.168.176.121 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.84.31-32,a8ec10b0-57f5-51e7-28a3-86e08c55cc23,iprange,192.168.84.31,192.168.84.32,,,,E.UCN,
CP03CASH2,Host_192.168.30.31,b8728c1c-57f5-51e7-d394-b340344bfaa9,,,,192.168.30.31 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.25.16,c6dc490a-57f5-51e7-611e-1157d0151371,,,,192.168.25.16 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.3.151,d37ea8c4-57f5-51e7-bfb2-7df56fbe9b81,,,,192.168.3.151 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.25.231-232,eda335a8-57f5-51e7-e600-aa12ffd3855f,iprange,192.168.25.231,192.168.25.232,,,,E.UCN,
CP03CASH2,Range_192.168.55.19-20,d071b4b0-57f9-51e7-9a7c-d621ddfe3076,iprange,192.168.55.19,192.168.55.20,,,,E.UCN,
CP03CASH2,Range_192.168.91.21-22,f187709a-57f9-51e7-c6c1-866f71492526,iprange,192.168.91.21,192.168.91.22,,,,E.UCN,
CP03CASH2,Range_192.168.25.220-221,1a64e6dc-57fa-51e7-ed69-070a5919523b,iprange,192.168.25.220,192.168.25.221,,,,E.UCN,
CP03CASH2,Host_192.168.188.22,31eca308-57fa-51e7-575f-f07e23c259f1,,,,192.168.188.22 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.150.36,478a76ea-57fa-51e7-73d7-50cda455f00a,,,,192.168.150.36 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.188.25-26,a23e82f2-57fa-51e7-4ffa-dd90004a584c,iprange,192.168.188.25,192.168.188.26,,,,E.UCN,
CP03CASH2,Host_192.168.150.70,b37cf152-57fa-51e7-ae41-d593a802f729,,,,192.168.150.70 255.255.255.255,,,E.UCN,
CP03CASH2,Range_10.70.6.11-12,d4f03c68-57fa-51e7-7e92-d405a9ad982a,iprange,10.70.6.11,10.70.6.12,,,,I.TOFAPP,
CP03CASH2,Host_192.168.239.11,ea63b96c-57fa-51e7-4482-43d32494a5cc,,,,192.168.239.11 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.188.36,40c780d6-57fb-51e7-c3f0-950eee47e1f2,,,,192.168.188.36 255.255.255.255,,,E.UCN,
CP03CASH2,Range_10.2.89.94-95,ca4a86a4-5838-51e7-381d-4e506570df25,iprange,10.2.89.94,10.2.89.95,,,,I.CASH.Trust2,somdccx001-2_data
CP03CASH2,Range_10.70.2.30-32,ca638d48-5838-51e7-a3d2-7b4dcbba6ef6,iprange,10.70.2.30,10.70.2.32,,,,I.TOFAPP,PCCWT bdbv bdb1-2
CP03CASH2,Range_10.70.4.51-52,ca769a46-5838-51e7-bcf5-c25268e251fb,iprange,10.70.4.51,10.70.4.52,,,,I.SATWEB,PCCWT bweb1-2
CP03CASH2,Range_10.70.2.33-34,ca89a73a-5838-51e7-0473-b72b2e312b46,iprange,10.70.2.33,10.70.2.34,,,,I.TOFAPP,PCCWT bapp1-2
CP03CASH2,Range_10.70.2.72-73,ca9cb51e-5838-51e7-38ff-4c31a7c24be6,iprange,10.70.2.72,10.70.2.73,,,,I.TOFAPP,PCCWT bopc1-2
CP03CASH2,Range_10.70.2.1-2,caafcc44-5838-51e7-5d6f-e662f0dcc9b0,iprange,10.70.2.1,10.70.2.2,,,,I.TOFAPP,PCCWT AQ01_pathA-B
CP03CASH2,Range_10.70.2.8-9,cac2ce98-5838-51e7-9a32-1c4a98d4a243,iprange,10.70.2.8,10.70.2.9,,,,I.TOFAPP,PCCWT AQ03_pathA-B
CP03CASH2,Range_10.70.12.30-32,caf2701c-5838-51e7-106a-dd5c0084234f,iprange,10.70.12.30,10.70.12.32,,,,I.TOFAPP,TKO tdbv tdb1-2
CP03CASH2,Range_10.70.12.72-73,cb057be4-5838-51e7-2270-5d44716b130a,iprange,10.70.2.72,10.70.2.73,,,,I.TOFAPP,TKO topc1-2
CP03CASH2,Range_10.70.12.33-34,cb188a68-5838-51e7-c332-1404dc28df34,iprange,10.70.12.33,10.70.12.34,,,,I.TOFAPP,TKO tapp1-2
CP03CASH2,Range_10.70.12.1-2,cb2ba224-5838-51e7-b270-b18272b7396e,iprange,10.70.12.1,10.70.12.2,,,,I.TOFAPP,TKO AX01_pathA-B
CP03CASH2,Range_10.70.12.8-9,cb3ec066-5838-51e7-0469-bd06ad293638,iprange,10.70.12.8,10.70.12.9,,,,I.TOFAPP,TKO AX03_pathA-B
CP03CASH2,Host_10.70.4.61,cb51cbf2-5838-51e7-3dc8-0b5105c41c03,,,,10.70.4.61 255.255.255.255,,,I.SATWEB,PCCWT bdts1
CP03CASH2,Host_10.65.69.1,cb625b8e-5838-51e7-9793-0528854bcf28,,,,10.65.69.1 255.255.255.255,,,I.TOFAPP,TKO AMSTAT1
CP03CASH2,Host_10.65.69.3,cb7306a0-5838-51e7-8f05-b6bf68bbc3a8,,,,10.65.69.3 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Host_172.23.2.1,cb83c030-5838-51e7-bab9-63c519c44a27,,,,172.23.2.1 255.255.255.255,,,I.TOFAPP,TKO CCASS Host
CP03CASH2,Range_10.70.2.87-88,cb945da0-5838-51e7-f01d-f506dda64f5a,iprange,10.70.2.87,10.70.2.88,,,,I.TOFAPP,PCCWT stofapp004-5
CP03CASH2,Range_10.70.12.87-88,cbaff100-5838-51e7-c630-53a69a07b95c,iprange,10.70.12.87,10.70.12.88,,,,I.TOFAPP,TKO ptofapp004-5
CP03CASH2,Host_10.2.150.21,cbbac918-5838-51e7-3e34-e56ed59f2851,,,,10.2.150.21 255.255.255.255,,,I.TOFAPP,CES SMARTS
CP03CASH2,Range_10.70.2.101-102,cbcb2376-5838-51e7-5645-a74e3e6949f7,iprange,10.70.2.101,10.70.2.102,,,,I.TOFAPP,
CP03CASH2,Range_10.70.12.101-102,cbde31c8-5838-51e7-e5d9-5d9153dffa49,iprange,10.70.12.101,10.70.12.102,,,,I.TOFAPP,
CP03CASH2,Host_10.70.5.61,cbf13caa-5838-51e7-256d-4b29503fa0f3,,,,10.70.5.61 255.255.255.255,,,I.SATWEB,PCCWT bdst1_mgt
CP03CASH2,Range_10.70.3.61-62,cc01e99c-5838-51e7-eb9a-e47c1ca00b7a,iprange,10.70.3.61,10.70.3.62,,,,I.TOFAPP,PCCWT bdb1_mgt bdb2_mgt
CP03CASH2,Range_10.70.3.63-64,cc1514fe-5838-51e7-1b12-22210f4d669e,iprange,10.70.3.63,10.70.3.64,,,,I.TOFAPP,PCCWT bapp1_mgt bapp2_mgt
CP03CASH2,Range_10.70.13.72-73,cc2813c4-5838-51e7-fd4a-45c423202367,iprange,10.70.13.72,10.70.13.73,,,,I.TOFAPP,TKO topc1-2
CP03CASH2,Host_10.70.16.12,cc3b19b0-5838-51e7-0edc-dbcf8552b2b9,,,,10.70.16.12 255.255.255.255,,,I.TOFAPP,TKO tnbu1
CP03CASH2,Range_10.70.13.63-64,cc4bc5bc-5838-51e7-0ac3-cccf78cc519b,iprange,10.70.13.63,10.70.13.64,,,,I.TOFAPP,TKO tapp1_mgt tapp2_mgt
CP03CASH2,Range_10.70.2.103-105,cc5ee5e8-5838-51e7-2656-a8625ee8ff85,iprange,10.70.2.103,10.70.2.105,,,,I.TOFAPP,
CP03CASH2,Range_10.2.141.10-30,cc71d5fe-5838-51e7-5b08-0df3315aa5c0,iprange,10.2.141.10,10.2.141.30,,,,I.TOFAPP,
CP03CASH2,Host_10.1.90.86,cc84e37e-5838-51e7-f974-2c20750d6dc6,,,,10.1.90.86 255.255.255.255,,,I.CASH.Trust2,
CP03CASH2,Net_10.2.141.0,cc958df0-5838-51e7-d32f-78d6cce26aef,,,,10.2.141.0 255.255.255.0,,,I.TOFAPP,PCCWT CCCG Data
CP03CASH2,Net_10.2.140.0,76fafbb0-583c-51e7-40d1-398a73abb90f,,,,10.2.140.0 255.255.255.0,,,E.OCG,
CP03CASH2,Net_10.70.15.0,c40ed26e-583c-51e7-aa21-8469c3110abb,,,,10.70.15.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.2.89.0,367b3a60-5840-51e7-267a-ce9beb43621b,,,,10.2.89.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Range_10.70.2.80-81,730a7cde-5840-51e7-c0f0-8d236592a212,iprange,10.70.2.80,10.70.2.81,,,,I.TOFAPP,
CP03CASH2,Host_10.70.12.70,afccdfd6-5840-51e7-d51e-120a6ee4fd1d,,,,10.70.12.70 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Range_10.70.5.51-52,d341e7a4-5840-51e7-3ccd-1f4c0ad4d650,iprange,10.70.5.51,10.70.5.52,,,,I.SATWEB,
CP03CASH2,Range_10.70.3.71-73,fd404c3a-5840-51e7-aefe-01786fd55dea,iprange,10.70.3.71,10.70.3.73,,,,I.TOFAPP,
CP03CASH2,Host_10.70.6.12,39505b98-5841-51e7-a8fa-9eb660d0c230,,,,10.70.6.12 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Net_10.70.4.0,794749fa-5841-51e7-3cd9-be257c6c1cac,,,,10.70.4.0 255.255.255.0,,,I.SATWEB,
CP03CASH2,Range_10.70.12.80-81,a2bc40dc-5842-51e7-9281-ec8d61ca4de4,iprange,10.70.12.80,10.70.12.81,,,,I.TOFAPP,
CP03CASH2,Net_10.1.90.0,afbbdba6-5844-51e7-84e4-e9357ceb96d5,,,,10.1.90.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Host_10.63.91.11,98429976-5888-51e7-7dde-97973e22002b,,,,10.63.91.11 255.255.255.255,,,E.TOF1,
CP03CASH2,Net_10.2.122.0,98534500-5888-51e7-b7fe-cf3cbf108268,,,,10.2.122.0 255.255.255.0,,,E.TOF1,PCCWT Water-CT
CP03CASH2,Range_10.2.121.43-44,9863ef0e-5888-51e7-584c-b11eb240a147,iprange,10.2.121.43,10.2.121.44,,,,E.TOF1,PCCWT scscapp001-2
CP03CASH2,Host_67.56.151.9,98bbfc62-5888-51e7-b15d-55c8c730c804,,,,67.56.151.9 255.255.255.255,,,E.TOF1,GripHostGroup
CP03CASH2,Host_67.57.180.12,98cca602-5888-51e7-6644-2421fce3b156,,,,67.57.180.12 255.255.255.255,,,E.TOF1,GripHostGroup
CP03CASH2,Range_75.124.44.80-81,98dde408-5888-51e7-939c-4a76e2610f69,iprange,75.124.44.80,75.124.44.81,,,,E.TOF1,GripHostGroup
CP03CASH2,Range_206.60.222.98-99,98f074a6-5888-51e7-7d25-b0f2fe54a389,iprange,206.60.222.98,206.60.222.99,,,,E.TOF1,GripHostGroup
CP03CASH2,Net_10.65.48.0,990363fe-5888-51e7-53fe-d6ddda72a9d2,,,,10.65.48.0 255.255.255.0,,,E.TOF1,GripHostGroup
CP03CASH2,Net_10.2.121.0,9924b806-5888-51e7-9b9e-16ea90c04552,,,,10.2.121.0 255.255.255.0,,,E.TOF1,
CP03CASH2,Host_10.3.11.51,9946af6a-5888-51e7-0160-e4bf26c108f4,,,,10.3.11.51 255.255.255.255,,,E.TOF1,HSI_prim_host
CP03CASH2,Host_10.3.12.51,99575018-5888-51e7-7f97-4065a3bfc62e,,,,10.3.12.51 255.255.255.255,,,E.TOF1,HSI_sec_host
CP03CASH2,Host_10.3.19.51,9967f80a-5888-51e7-8fcb-86df550e937d,,,,10.3.19.51 255.255.255.255,,,E.TOF1,HSI_backup_host
CP03CASH2,Host_10.3.21.51,997b71a0-5888-51e7-459b-8b064d3e0a41,,,,10.3.21.51 255.255.255.255,,,E.TOF1,
CP03CASH2,Host_10.3.22.51,998964f4-5888-51e7-cfa7-0c1a242b8c9a,,,,10.3.22.51 255.255.255.255,,,E.TOF1,
CP03CASH2,Host_10.3.29.51,9999f436-5888-51e7-dca7-b950237cae80,,,,10.3.29.51 255.255.255.255,,,E.TOF1,
CP03CASH2,Net_10.4.51.136/29,99ab889a-5888-51e7-2abf-1f2dc6eacb4b,,,,10.4.51.136 255.255.255.248,,,E.TOF1,
CP03CASH2,Host_10.1.125.43,99bc30e6-5888-51e7-0edd-a1f3673b6512,,,,10.1.125.43 255.255.255.255,,,E.CSC,scscapp13
CP03CASH2,Host_10.63.110.100,99ddabb8-5888-51e7-c7dc-0651d2a010ca,,,,10.63.110.100 255.255.255.255,,,E.TOF2,SADG0035
CP03CASH2,Host_10.63.92.11,99ee5382-5888-51e7-8c76-3e4451fea994,,,,10.63.92.11 255.255.255.255,,,E.TOF2,
CP03CASH2,Net_10.63.110.0,99fefd72-5888-51e7-f1fd-d01804b7262f,,,,10.63.110.0 255.255.255.0,,,E.TOF2,
CP03CASH2,Net_10.65.72.0,9a0fa5dc-5888-51e7-6412-d3b7f043d5d0,,,,10.65.72.0 255.255.255.0,,,E.TOF2,
CP03CASH2,Net_10.65.75.0,9a204f9a-5888-51e7-9fe5-36c4c5dde234,,,,10.65.75.0 255.255.255.0,,,E.TOF2,
CP03CASH2,Net_10.65.73.0,9a30f886-5888-51e7-97dd-9a2608d7b059,,,,10.65.73.0 255.255.255.0,,,E.TOF2,
CP03CASH2,Net_10.1.102.0,9a524ac2-5888-51e7-1675-e6d204e32fd4,,,,10.1.102.0 255.255.255.0,,,E.CSC,MMDH Primary MGT
CP03CASH2,Net_10.2.102.0,9a62f58e-5888-51e7-38e7-25f8577768f4,,,,10.2.102.0 255.255.255.0,,,E.CSC,MMDH Secondary MGT
CP03CASH2,Net_10.1.103.0,9a73eb6e-5888-51e7-85e1-1a5d939ca822,,,,10.1.103.0 255.255.255.255,,,E.CSC,MMDH Primary iLo
CP03CASH2,Net_10.2.103.0,9a8494e6-5888-51e7-2c9c-abc6f504f1f7,,,,10.2.103.0 255.255.255.255,,,E.CSC,MMDH Secondary iLo
CP03CASH2,Range_10.1.101.1-2,9a953efe-5888-51e7-317a-791f49bc4225,iprange,10.1.101.1,10.1.101.2,,,,E.CSC,pomdrly001-2_north
CP03CASH2,Range_10.2.101.1-2,9aa849ea-5888-51e7-939e-c1bf31c2029d,iprange,10.2.101.1,10.2.101.2,,,,E.CSC,somdrly001-2_north
CP03CASH2,Range_10.1.89.94-95,9acf9f5e-5888-51e7-9269-6f7e3dcf6277,iprange,10.1.89.94,10.1.89.95,,,,I.CASH.Trust2,pomdccx001-2_data
CP03CASH2,Range_10.1.89.84-85,9af474fa-5888-51e7-6ef4-a268a2acfe9e,iprange,10.1.89.84,10.1.89.85,,,,I.CASH.Trust2,pomdrfs001-2 mc2tcp
CP03CASH2,Range_10.2.89.84-85,9b07921a-5888-51e7-6449-86d1dd6c3d2d,iprange,10.2.89.84,10.2.89.85,,,,I.CASH.Trust2,somdrfs001-2 mc2tcp
CP03CASH2,Range_10.1.88.80-81,9b1a8a50-5888-51e7-ca40-6d84a774e7e6,iprange,10.1.88.80,10.1.88.81,,,,I.CASH.Trust2,pomdbin001-2 admin
CP03CASH2,Range_10.1.88.82-83,9b2d933e-5888-51e7-6166-7b7c2e352968,iprange,10.1.88.82,10.1.88.83,,,,I.CASH.Trust2,pomdrts001-2 admin
CP03CASH2,Range_10.2.88.80-81,9b40c558-5888-51e7-585a-ae26ed3196f3,iprange,10.2.88.80,10.2.88.81,,,,I.CASH.Trust2,somdbin001-2 admin
CP03CASH2,Range_10.2.88.82-83,9b53d1ca-5888-51e7-3084-48452497f370,iprange,10.2.88.82,10.2.88.83,,,,I.CASH.Trust2,somdrts001-2 admin
CP03CASH2,Host_10.1.88.86,9b67fff6-5888-51e7-3c87-69db210d5841,,,,10.1.88.86 255.255.255.255,,,I.CASH.Trust2,pomdmtp001 admin
CP03CASH2,Range_10.2.89.87-88,9b77846c-5888-51e7-8e1e-0ad788dc5929,iprange,10.2.89.87,10.2.89.88,,,,I.CASH.Trust2,stofapp004-5 data
CP03CASH2,Range_10.70.2.82-83,18686c10-588f-51e7-55c5-4f6a48de5492,iprange,10.70.2.82,10.70.2.83,,,,I.TOFAPP,
CP03CASH2,Range_10.70.12.82-83,3c3750b6-588f-51e7-419b-49846950c95d,iprange,10.70.12.82,10.70.12.83,,,,I.TOFAPP,
CP03CASH2,Range_10.70.2.30-34,6260ccc2-588f-51e7-c4e6-de689bee8950,iprange,10.70.2.30,10.70.2.34,,,,I.TOFAPP,
CP03CASH2,Range_10.70.12.30-34,7261a0f6-588f-51e7-8231-8c9c0cc6f487,iprange,10.70.12.30,10.70.12.34,,,,I.TOFAPP,
CP03CASH2,Host_10.70.3.61,944c517e-5890-51e7-505b-e4885bdb63d1,,,,10.70.3.61 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Net_10.1.125.0,a6974a1e-5890-51e7-17cc-e327240a7850,,,,10.1.125.0 255.255.255.0,,,E.CSC,
CP03CASH2,Net_10.1.88.0,957029f8-5891-51e7-296b-b8e64daf7849,,,,10.1.88.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Net_10.1.89.0,d608b5d4-5891-51e7-caf3-ac23570d7d97,,,,10.1.89.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Range_192.168.35.21-26,2f4bf106-5897-51e7-b82b-2e8853f40e21,iprange,192.168.35.21,192.168.35.26,,,,E.UCN,
CP03CASH2,Range_192.168.176.50-55,477e8838-5897-51e7-6658-39d88947aad5,iprange,192.168.176.50,192.168.176.55,,,,E.UCN,
CP03CASH2,Host_10.63.134.248,36f2665a-65a9-51e7-ffd2-2e3854248a28,,,,10.63.134.248 255.255.255.255,,,E.TOF1,
CP03CASH2,Range_10.63.140.248-249,371640ca-65a9-51e7-09e8-b551b9a34b6d,iprange,10.63.140.248,10.63.140.249,,,,E.TOF1,
CP03CASH2,Host_10.63.139.248,3729520a-65a9-51e7-b595-736c27275f58,,,,10.63.139.248 255.255.255.255,,,E.TOF1,
CP03CASH2,Range_10.63.136.248-249,3739f466-65a9-51e7-4248-3e6eaaab95d2,iprange,10.63.136.248,10.63.136.249,,,,E.TOF1,
CP03CASH2,Net_10.65.69.0,374cfd4a-65a9-51e7-d86e-cd67a4cd7938,,,,10.65.69.0 255.255.255.0,,,E.TOF1,
CP03CASH2,Range_10.2.90.82-83,4b6f605e-6c59-51e7-bcf8-0be05929993e,iprange,10.2.90.82,10.2.90.83,,,,I.CASH.Trust2,OMDC RTS server1-2
CP03CASH2,Host_10.2.90.241,4b863a04-6c59-51e7-7afb-8a077fb783b0,,,,10.2.90.241 255.255.255.255,,,I.CASH.Trust2,OMDC RTS ManWS
CP03CASH2,Range_10.2.90.94-95,4b970294-6c59-51e7-7968-87b757f02140,iprange,10.2.90.94,10.2.90.95,,,,I.CASH.Trust2,OMDCC RTS server1-2
CP03CASH2,Host_10.2.93.231,4baada12-6c59-51e7-af93-d1b1bd9b0ef5,,,,10.2.93.231 255.255.255.255,,,I.CASH.Trust2,OCG CMPC 1
CP03CASH2,Host_10.2.93.51,4bba1c84-6c59-51e7-407b-fe9ec3b96336,,,,10.2.93.51 255.255.255.255,,,I.CASH.Trust2,OCG CMPC 2
