vdom,name,uuid,subnet,visibility,type,associated-interface,start-ip,end-ip
DTH1TBP,host_10.244.192.59,6612910a-c27e-51ea-8442-0378d00788c7,10.244.192.59 255.255.255.255,,,,,
DTH1TBP,net_10.204.130.0/24,7dfec7de-c27e-51ea-716e-185a4a40e3d5,10.204.130.0 255.255.255.0,,,,,
DTH1TBP,net_10.204.131.0/24,84c41790-c27e-51ea-2b30-b4e96ae4b11c,10.204.131.0 255.255.255.0,,,,,
DTH1TBP,host_10.244.192.161,976b517e-c27e-51ea-d2f4-ec6f6015bc14,10.244.192.161 255.255.255.255,,,,,
DTH1TBP,host_10.70.14.61,a942503c-c27e-51ea-27d6-1ffeed379200,10.70.14.61 255.255.255.255,,,,,
DTH1TBP,host_10.70.12.200,b13a744a-c27e-51ea-aa95-965c357af356,10.170.12.200 255.255.255.255,,,,,
DTH1TBP,host_10.1.125.15,bf88fe2c-c27e-51ea-22e9-fe7251dbfbc5,10.1.125.15 255.255.255.255,,,,,
DTH1TBP,host_10.1.125.103,c6a4a6c0-c27e-51ea-c757-93ecdfa3fe69,10.1.125.103 255.255.255.255,,,,,
DTH1TBP,host_10.216.111.13,de46c16e-c27e-51ea-6a2d-84055bf3476c,10.216.111.13 255.255.255.255,,,,,
DTH1TBP,host_10.1.150.122,f517106a-c27e-51ea-86b7-e2a5f8e12f1c,10.1.150.122 255.255.255.255,,,,,
DTH1TBP,host_10.1.150.124,00930eee-c27f-51ea-c2cf-f4836a6e8452,10.1.150.124 255.255.255.255,,,,,
DTH1TBP,host_10.1.153.21,1467be4c-c27f-51ea-036e-a7cf0e7bfbee,10.1.153.21 255.255.255.255,,,,,
DTH1TBP,net_10.193.46.0/24,2eb61582-c27f-51ea-9fdb-508619d12f0c,10.193.46.0 255.255.255.0,,,,,
DTH1TBP,net_10.18.113.0/24,389c67a4-c27f-51ea-cfeb-6dd75379e491,10.18.113.0 255.255.255.0,,,,,
DTH1TBP,host_10.2.150.21,53b4bece-c27f-51ea-7d7f-c856430620b8,10.2.150.21 255.255.255.255,,,,,
DTH1TBP,host_10.2.150.27,62128e9c-c27f-51ea-bfe4-87fbcf25abb5,10.2.150.27 255.255.255.255,,,,,
DTH1TBP,host_10.244.129.41,16e2cd3c-ccbc-51ea-0aad-304135f2fd8d,10.244.129.41 255.255.255.255,,,,,
DTH1TBP,host_10.248.129.41,2123bcfc-ccbc-51ea-7b11-43d5e48d8d90,10.248.129.41 255.255.255.255,,,,,
DTH1TBP,IP_10.244.64.174,da4d8966-e110-51ea-7e98-da889e1dd439,10.244.64.174 255.255.255.255,,,,,
DTH1TBP,IP_10.248.64.174,e1b3d9b2-e110-51ea-b0a9-46741320eba7,10.248.64.174 255.255.255.255,,,,,
DTH1TBP,IP_10.170.53.95,7e8bd492-e341-51ea-4d8b-fdb5fbc86749,10.170.53.95 255.255.255.255,,,,,
DTH1TBP,IP_10.151.5.37,7e9109d0-e341-51ea-5eef-08fd77e70381,10.151.5.37 255.255.255.255,,,,,
DTH1TBP,IP_10.152.5.35,7e9195d0-e341-51ea-c9d8-2dc577be7169,10.152.5.35 255.255.255.255,,,,,
DTH1TBP,IP_10.151.25.12,7e9222e8-e341-51ea-51b4-8a07758dcb12,10.151.25.12 255.255.255.255,,,,,
DTH1TBP,IP_10.152.25.12,7e92aeac-e341-51ea-d354-bdea8e0da486,10.152.25.12 255.255.255.255,,,,,
DTH1TBP,net_239.1.1.0/24,7e9622a8-e341-51ea-e9ad-c3cfc4b5d4f9,239.1.1.0 255.255.255.0,,,,,
DTH1TBP,net_239.1.127.0/24,7e97115e-e341-51ea-fc0e-06f85a7a3222,239.1.127.0 255.255.255.0,,,,,
DTH1TBP,IP_10.241.51.51,7e982166-e341-51ea-5ab4-e37449ab24de,10.241.51.51 255.255.255.255,,,,,
DTH1TBP,IP_10.241.51.52,7e98ad84-e341-51ea-60ca-e4ed8c73e34c,10.241.51.52 255.255.255.255,,,,,
DTH1TBP,IP_10.241.51.55,7e9938c6-e341-51ea-8452-361e1cb6132d,10.241.51.55 255.255.255.255,,,,,
DTH1TBP,IP_10.241.151.51,7e99c53e-e341-51ea-8a9d-d29fdf59823d,10.241.151.51 255.255.255.255,,,,,
DTH1TBP,IP_10.241.151.52,7e9a524c-e341-51ea-bef9-440579ec28fc,10.241.151.52 255.255.255.255,,,,,
DTH1TBP,IP_10.241.151.55,7e9adf64-e341-51ea-0605-3e481a4ae1e0,10.241.151.55 255.255.255.255,,,,,
DTH1TBP,IP_159.220.180.3,7e9bcb90-e341-51ea-a49c-333cb757e8e1,159.220.180.3 255.255.255.255,,,,,
DTH1TBP,IP_159.220.180.66,7e9c5894-e341-51ea-8d73-ccf922db4b21,159.220.180.66 255.255.255.255,,,,,
DTH1TBP,IP_10.63.91.11,7e9ce58e-e341-51ea-62a5-b5afa34eda53,10.63.91.11 255.255.255.255,,,,,
DTH1TBP,IP_10.63.92.11,7e9d6f86-e341-51ea-747e-c72fa4e63e11,10.63.92.11 255.255.255.255,,,,,
DTH1TBP,IP_10.244.128.13,7e9e5b12-e341-51ea-6970-a728b4b7a6db,10.244.128.13 255.255.255.255,,,,,
DTH1TBP,IP_10.151.25.11,7e9f491e-e341-51ea-0bcf-eabd0bb6176e,10.151.25.11 255.255.255.255,,,,,
DTH1TBP,IP_10.152.25.11,7e9fd456-e341-51ea-b88f-60bfbbd321fe,10.152.25.11 255.255.255.255,,,,,
DTH1TBP,IP_10.170.53.89,7ea06010-e341-51ea-23ca-e08a78231d83,10.170.53.89 255.255.255.255,,,,,
DTH1TBP,IP_10.170.53.90,7ea0eb98-e341-51ea-3c19-d12fe9978bed,10.170.53.90 255.255.255.255,,,,,
DTH1TBP,IP_10.170.63.89,7ea17bd0-e341-51ea-80c1-15b5a631127a,10.170.63.89 255.255.255.255,,,,,
DTH1TBP,IP_10.170.63.90,7ea20816-e341-51ea-e4da-3eb29ffa16e2,10.170.63.90 255.255.255.255,,,,,
DTH1TBP,IP_10.170.53.96,7ea294fc-e341-51ea-232c-dbc59b9a441b,10.170.53.96 255.255.255.255,,,,,
DTH1TBP,IP_10.170.63.96,7ea321ce-e341-51ea-d87e-4b77ee2bcc73,10.170.63.96 255.255.255.255,,,,,
DTH1TBP,IP_174.20.2.86,7ea3abda-e341-51ea-9126-164397425eba,174.20.2.86 255.255.255.255,,,,,
DTH1TBP,IP_10.244.128.134,7ea497fc-e341-51ea-5222-2e87a0c51c51,10.244.128.134 255.255.255.255,,,,,
DTH1TBP,IP_10.248.128.134,7ea52758-e341-51ea-5c76-02b7ba930eb4,10.248.128.134 255.255.255.255,,,,,
DTH1TBP,IP_10.245.126.179,7ea5b77c-e341-51ea-f999-9e0efcbca718,10.245.126.179 255.255.255.255,,,,,
DTH1TBP,IP_10.249.126.179,7ea64688-e341-51ea-f0dc-5ec18e3ee586,10.249.126.179 255.255.255.255,,,,,
DTH1TBP,IP_10.245.126.181,7ea6d4e0-e341-51ea-683f-b01dc8cb0fd0,10.245.126.181 255.255.255.255,,,,,
DTH1TBP,IP_10.249.126.181,7ea7677a-e341-51ea-5341-1f99a3b710ad,10.249.126.181 255.255.255.255,,,,,
DTH1TBP,IP_10.1.90.113,7ea8593c-e341-51ea-11b2-8a2f2f1893ed,10.1.90.113 255.255.255.255,,,,,
DTH1TBP,IP_10.1.90.114,7ea8e8ac-e341-51ea-0b2f-0e0d1b108478,10.1.90.114 255.255.255.255,,,,,
DTH1TBP,IP_10.2.90.113,7ea97556-e341-51ea-03e3-e2e398ecc221,10.2.90.113 255.255.255.255,,,,,
DTH1TBP,IP_10.2.90.114,7eaa03e0-e341-51ea-b1f7-65aecc92a99b,10.2.90.114 255.255.255.255,,,,,
DTH1TBP,IP_10.70.2.33,7eaa96c0-e341-51ea-863c-41515e82a402,10.70.2.33 255.255.255.255,,,,,
DTH1TBP,IP_10.70.2.34,7eab272a-e341-51ea-409a-81b805a65bb5,10.70.2.34 255.255.255.255,,,,,
DTH1TBP,IP_10.70.12.33,7eabb424-e341-51ea-30ee-3abebb41cabd,10.70.12.33 255.255.255.255,,,,,
DTH1TBP,IP_10.70.12.34,7eac43b2-e341-51ea-ea2c-6474073c0c54,10.70.12.34 255.255.255.255,,,,,
DTH1TBP,IP_10.1.90.123,7eae0a26-e341-51ea-66d8-1ba928a8e728,10.1.90.123 255.255.255.255,,,,,
DTH1TBP,IP_10.1.90.124,7eae94b4-e341-51ea-8ec2-f7d20e3b430d,10.1.90.124 255.255.255.255,,,,,
DTH1TBP,IP_10.2.90.123,7eaf1e3e-e341-51ea-32f4-c4360c8f68fd,10.2.90.123 255.255.255.255,,,,,
DTH1TBP,IP_10.2.90.124,7eafa87c-e341-51ea-8c7f-3485ccfc6592,10.2.90.124 255.255.255.255,,,,,
DTH1TBP,IP_10.151.5.75,7eb093ae-e341-51ea-e7ec-4b57096d16b8,10.151.5.75 255.255.255.255,,,,,
DTH1TBP,IP_10.152.5.75,7eb11f86-e341-51ea-095e-9b7db3af6327,10.152.5.75 255.255.255.255,,,,,
DTH1TBP,IP_10.244.192.90,7eb20d9c-e341-51ea-415b-1a7941fafa25,10.244.192.90 255.255.255.255,,,,,
DTH1TBP,IP_10.245.95.102,7eb29c76-e341-51ea-5204-208b31fb3a3b,10.245.95.102 255.255.255.255,,,,,
DTH1TBP,IP_10.248.192.90,7eb32ac4-e341-51ea-c6fd-38ae6d83093a,10.248.192.90 255.255.255.255,,,,,
DTH1TBP,IP_10.249.95.102,7eb3ba5c-e341-51ea-a62d-a1ad45708da2,10.249.95.102 255.255.255.255,,,,,
DTH1TBP,IP_10.80.1.95,7eb4a3d6-e341-51ea-a082-f86b1675f3be,10.80.1.95 255.255.255.255,,,,,
DTH1TBP,IP_10.80.2.95,7eb58f12-e341-51ea-a6ac-ce618c7077ec,10.80.2.95 255.255.255.255,,,,,
DTH1TBP,range_10.244.64.174-175,95370488-e5bb-51ea-82f9-ebb7720bb927,,,iprange,,10.244.64.174,10.244.64.175
DTH1TBP,range_10.248.64.174-175,95386b34-e5bb-51ea-b2be-cb327d543685,,,iprange,,10.248.64.174,10.248.64.175
DTH1TBP,host_10.170.54.96,35faf42c-e69f-51ea-bc33-ef94b3a19c06,10.170.54.96 255.255.255.255,,,,,
DTH1TBP,host_10.244.128.14,2a030680-e6a1-51ea-3ac9-d9892aae7d84,10.244.128.14 255.255.255.255,,,,,
DTH1TBP,host_10.244.128.20,315fb072-e6a1-51ea-884d-a72afcbb6310,10.244.128.20 255.255.255.255,,,,,
DTH1TBP,host_10.244.255.13,6e1c57e0-e6a1-51ea-a617-2b9d76bad2d2,10.244.255.13 255.255.255.255,,,,,
DTH1TBP,host_10.248.255.13,751d1890-e6a1-51ea-9a72-1ff4e6c8cbb5,10.248.255.13 255.255.255.255,,,,,
DTH1TBP,host_10.152.54.45,ab6935ae-ec0b-51ea-6677-6e4dfcde3161,10.152.54.45 255.255.255.255,,,,,
DTH1TBP,net_10.161.15.0/24,71d7d0aa-ee8d-51ea-4891-75bd9f9d868a,10.161.15.0 255.255.255.0,,,,,
DTH1TBP,net_10.162.15.0/24,78beb7b2-ee8d-51ea-fd6e-2cbebf43b8a2,10.162.15.0 255.255.255.0,,,,,
DTH1MC2,none,60b668c6-7198-51ea-19e6-853c8638a659,0.0.0.0 255.255.255.255,,,,,
DTH1MC2,SSLVPN_TUNNEL_ADDR1,6138a48a-7198-51ea-1d2d-973f9c23e7c6,,,iprange,ssl.DTH1MC2,10.212.134.200,10.212.134.210
DTH1MC2,all,6138cc76-7198-51ea-09f3-563d0cf191c5,,,,,,
DTH1MC2,FIREWALL_AUTH_PORTAL_ADDRESS,6138cfbe-7198-51ea-614a-03036fafdd33,,disable,,,,
DTH1HKATS2,none,e7ef7c6c-8a14-51ea-2c47-a5bef12942be,0.0.0.0 255.255.255.255,,,,,
DTH1HKATS2,SSLVPN_TUNNEL_ADDR1,e874fb9e-8a14-51ea-730f-6b74c46b23f3,,,iprange,ssl.DTH1HKATS2,10.212.134.200,10.212.134.210
DTH1HKATS2,all,e875227c-8a14-51ea-cac6-c6840945cd71,,,,,,
DTH1HKATS2,FIREWALL_AUTH_PORTAL_ADDRESS,e87525a6-8a14-51ea-afbf-4e0158ae1a34,,disable,,,,
